	ID	NAME	ALT_NAME	ADDRESS	ZIP	TELEPHONE	STATUS	POPULATION	SOURCE	SOURCEDATE	WEBSITE	BEDS	TRAUMA	HELIPAD
5985	505401	THE UNIVERSITY OF VERMONT MEDICAL CENTER	FLETCHER ALLEN HEALTH CARE	111 COLCHESTER AVE	5401	(802) 847-0000	OPEN	562	http://www.healthvermont.gov/health-statistics-vital-records/health-care-systems-reporting/hospital-report-cards	2019/08/09 00:00:00	http://www.fletcherallen.org/	562	LEVEL I	N
5986	605060	GIFFORD MEDICAL CENTER	NOT AVAILABLE	44 SOUTH MAIN ST	5060	(802) 728-2304	OPEN	25	http://www.healthvermont.gov/health-statistics-vital-records/health-care-systems-reporting/hospital-report-cards	2019/08/09 00:00:00	https://giffordhealthcare.org/	25	NOT AVAILABLE	Y
5987	7298826	CASCADE MEDICAL CENTER	WENATCHEE VALLEY HOSPITAL	817 COMMERCIAL ST	98826	(509) 548-5815	OPEN	12	https://fortress.wa.gov/doh/facilitysearch/default.aspx	2019/08/10 00:00:00	http://www.cascademedical.org	12	LEVEL V	N
5988	7898368	JEFFERSON HEALTHCARE	HARRISON MEMORIAL HOSPITAL - SILVERDALE	834 SHERIDAN ST	98368	(360) 385-2200	OPEN	25	https://fortress.wa.gov/doh/facilitysearch/default.aspx	2019/08/10 00:00:00	www.jeffersonhealthcare.org	25	LEVEL IV	Y
5989	3798668	PEACEHEALTH SOUTHWEST MEDICAL CENTER	SOUTHWEST WASHINGTON MEDICAL CENTER	400 NE MOTHER JOSEPH PLACE	98668	(360) 256-2000	OPEN	360	https://fortress.wa.gov/doh/facilitysearch/default.aspx	2019/08/10 00:00:00	https://www.peacehealth.org/southwest-medical-center	360	LEVEL II, LEVEL II REHAB	Y
5990	429944	HAMPTON REGIONAL MEDICAL CENTER	NOT AVAILABLE	595 W CAROLINA AVE	29944	(803) 943-2771	OPEN	32	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.hamptonregional.com	32	NOT AVAILABLE	Y
5991	1529646	SELF REGIONAL HEALTHCARE	NOT AVAILABLE	1325 SPRING ST	29646	(864) 725-4111	OPEN	354	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.selfregional.org	354	LEVEL III	N
5992	1829615	ST FRANCIS-EASTSIDE	NOT AVAILABLE	125 COMMONWEALTH DR	29615	(864) 675-4000	OPEN	93	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.stfrancishealth.org/find-a-facility-st-francis-eastside.html	93	NOT AVAILABLE	N
5993	10743210	OHIO STATE UNIVERSITY HOSPITALS	NOT AVAILABLE	410 WEST 10TH AVENUE	43210	(614) 293-9700	OPEN	1106	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2020/04/27 00:00:00	http://www.medicalcenter.osu.edu	1106	LEVEL I	Y
5994	9643214	RIVERSIDE METHODIST HOSPITAL	NOT AVAILABLE	3535 OLENTANGY RIVER RD	43214	(614) 566-4408	OPEN	1059	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2020/04/27 00:00:00	https://www.ohiohealth.com/riverside/	1059	LEVEL II	Y
5995	9738105	ST. JOSEPH HOSPITAL	NOT AVAILABLE	220 OVERTON AVE.	38105	(901) 577-2700	CLOSED	511	http://tnmap.state.tn.us/portal/metadata.asp	2012/06/11 00:00:00	http://www.saintfrancishosp.com	511	NOT AVAILABLE	N
5996	187385212	DIGNITY HEALTH AZ GENERAL HOSPITAL MESA, LLC	NOT AVAILABLE	9130 EAST ELLIOT ROAD	85212	(480) 410-4500	OPEN	-999	http://www.azdhs.gov/als/databases/	2019/09/17 00:00:00	https://locations.dignityhealth.org/dignity-health-arizona-general-hospital-mesa?utm_source=localsearch&utm_medium=facility&utm_campaign=arizona&utm_term=dignityhealtharizonageneralhospital-mesa	50	NOT AVAILABLE	Y
5997	129605	PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL	NOT AVAILABLE	701 GROVE RD	29605	(864) 455-7114	OPEN	845	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.ghs.org/greenvillememorial	845	LEVEL I, LEVEL II PEDIATRIC	Y
5998	8598944	ASTRA SUNNYSIDE COMMUNITY HOSPITAL	PROSSER MEMORIAL HOSPITAL	1016 TACOMA AVENUE	98944	(509) 837-1500	OPEN	25	https://fortress.wa.gov/doh/facilitysearch/default.aspx	2019/08/10 00:00:00	www.sunnysidehospital.com	25	LEVEL IV	N
5999	2298632	PEACEHEALTH ST JOHN MEDICAL CENTER	LEGACY SALMON CREEK	1615 DELAWARE LN	98632	(360) 414-2000	OPEN	202	https://fortress.wa.gov/doh/facilitysearch/default.aspx	2019/08/10 00:00:00	https://www.peacehealth.org/st-john-medical-center	202	LEVEL III	Y
6000	162970445	BEACON BEHAVIORAL HOSPITAL NORTHSHORE	NOT AVAILABLE	64026 HWY 434, STE 300	70445	(985) 882-0226	OPEN	-999	http://new.dhh.louisiana.gov/index.cfm/directory/category/169	2019/08/16 00:00:00	http://beaconbh.com/	22	NOT AVAILABLE	Y
6001	159570526	COMPASS BEHAVIORAL HEALTH - CROWLEY	NOT AVAILABLE	713 NORTH AVENUE L	70527	(337) 788-1328	OPEN	-999	http://new.dhh.louisiana.gov/index.cfm/directory/category/169	2019/08/16 00:00:00	NOT AVAILABLE	-999	NOT AVAILABLE	N
6002	160071301	RIVERSIDE HOSPITAL OF LOUISIANA	NOT AVAILABLE	211 4TH STREET	71301	(318) 767-2900	OPEN	-999	http://new.dhh.louisiana.gov/index.cfm/directory/category/169	2019/08/16 00:00:00	NOT AVAILABLE	28	NOT AVAILABLE	Y
6003	160571270	RUSTON REGIONAL SPECIALTY HOSPITAL	NOT AVAILABLE	1401 EZELL STREET	71270	(318) 255-8085	OPEN	-999	http://new.dhh.louisiana.gov/index.cfm/directory/category/169	2019/08/16 00:00:00	NOT AVAILABLE	55	NOT AVAILABLE	N
6004	7229303	SPARTANBURG REGIONAL MEDICAL CENTER	NOT AVAILABLE	101 E WOOD ST	29303	(864) 560-6000	OPEN	540	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.spartanburgregional.com	540	LEVEL I	Y
6005	13343452	H B MAGRUDER MEMORIAL HOSPITAL	NOT AVAILABLE	615 FULTON ST	43452	(419) 734-3131	OPEN	25	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2020/04/27 00:00:00	http://www.magruderhospital.com	25	NOT AVAILABLE	Y
6006	161970601	EXTENDED CARE OF SOUTHWEST LOUISIANA	NOT AVAILABLE	2837 ERNEST STREET	70601	(337) 480-8990	OPEN	-999	http://new.dhh.louisiana.gov/index.cfm/directory/category/169	2019/08/16 00:00:00	NOT AVAILABLE	29	NOT AVAILABLE	N
6007	9929162	TURBEVILLE CORRECTIONAL INSTITUTION INFIRMARY	NOT AVAILABLE	1578 CLARENCE COKER HWY	29162	(803) 896-3100	OPEN	8	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.doc.sc.gov/institutions/turbeville.jsp	8	NOT AVAILABLE	N
6008	162270505	LAFAYETTE SURGICAL SPECIALTY HOSPITAL	NOT AVAILABLE	1101 KALISTE SALOOM ROAD	70505	(337) 769-4100	OPEN	-999	http://new.dhh.louisiana.gov/index.cfm/directory/category/169	2019/08/16 00:00:00	NOT AVAILABLE	20	NOT AVAILABLE	N
6009	829150	PRISMA HEALTH TUOMEY HOSPITAL	NOT AVAILABLE	129 N WASHINGTON ST	29150	(803) 774-9000	OPEN	283	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.tuomey.com	283	NOT AVAILABLE	Y
6010	11798411	ALLENMORE HOSPITAL	TACOMA GENERAL ALLENMORE	1901 S. UNION AVE	98411	(253) 459-6633	OPEN	130	https://fortress.wa.gov/doh/facilitysearch/default.aspx	2019/08/10 00:00:00	http://www.multicare.org/allenmore/	130	LEVEL IV	N
6011	11498499	ST. CLARE HOSPITAL	SAINT JOSEPH MEDICAL CENTER	11315 BRIDGEPORT WAY SW	98499	(253) 588-1711	OPEN	106	https://fortress.wa.gov/doh/facilitysearch/default.aspx	2019/08/10 00:00:00	www.fhshealth.org	106	LEVEL IV	N
6012	529621	ANMED HEALTH MEDICAL CENTER	NOT AVAILABLE	800 N FANT ST	29621	(864) 512-1109	OPEN	461	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.anmedhealth.org	423	NOT AVAILABLE	Y
6013	12715240	VA MEDICAL CENTER - UNIVERSITY DRIVE CAMPUS	NOT AVAILABLE	UNIVERSITY DR, C	15240	(412) 822-2222	OPEN	-999	https://www.va.gov/directory/guide/allstate.asp	2019/09/26 00:00:00	http://www.pittsburgh.va.gov/	146	NOT AVAILABLE	N
6014	4444111	FAIRVIEW HOSPITAL	NOT AVAILABLE	18101 LORAIN AVENUE	44111	(216) 476-4811	OPEN	516	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2020/04/27 00:00:00	http://www.fairviewhospital.org	516	LEVEL II	Y
6015	154480909	CHILDREN'S HOSPITAL COLORADO AT MEMORIAL HOSPITAL CENTRAL	NOT AVAILABLE	1400 EAST BOULDER STREET	80909	(719) 365-5000	OPEN	-999	http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list	2019/08/13 00:00:00	NOT AVAILABLE	583	LEVEL II	Y
6016	22115401	UNIONTOWN HOSPITAL	NOT AVAILABLE	500 WEST BERKELEY STREET	15401	(724) 430-5080	OPEN	212	http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp	2019/08/09 00:00:00	http://www.uniontownhospital.com	212	NOT AVAILABLE	N
6017	7744143	UHHS RICHMOND HEIGHTS HOSPITAL	NOT AVAILABLE	27100 CHARDON ROAD	44143	(440) 585-6500	OPEN	213	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2020/04/27 00:00:00	www.uhhospitals.org/richmond	213	NOT AVAILABLE	Y
6018	9829409	CITADEL INFIRMARY	MARY BENNETT MURRAY INFIRMARY - THE CITADEL	171 MOULTRIE ST	29409	(843) 953-6847	OPEN	38	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.citadel.edu/root/infirmary-home	38	NOT AVAILABLE	N
6019	6844115	ST VINCENT CHARITY MEDICAL CENTER	NOT AVAILABLE	2351 EAST 22ND STREET	44115	(216) 861-6200	OPEN	448	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2020/04/27 00:00:00	https://www.stvincentcharity.com/	448	NOT AVAILABLE	Y
6020	11244146	UHHS BEDFORD MEDICAL CENTER	NOT AVAILABLE	44 BLAINE AVENUE	44146	(440) 735-3900	OPEN	88	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2020/04/27 00:00:00	http://www.uhhospitals.org/bedford	88	NOT AVAILABLE	Y
6021	1229536	MCLEOD MEDICAL CENTER-DILLON	NOT AVAILABLE	301 E JACKSON ST	29536	(843) 774-4111	OPEN	79	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.mcleodhealth.org/mcleod-dillon/mcleod-health-dillon-has-a-strong-history-in-the-dillon-community.html	79	NOT AVAILABLE	Y
6022	329532	MCLEOD MEDICAL CENTER-DARLINGTON	NOT AVAILABLE	701 CASHUA FERRY RD	29532	(843) 777-1100	OPEN	72	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.mcleodhealth.org/mcleod-darlington/the-choice-for-medical-excellence.html	72	NOT AVAILABLE	N
6023	5129010	LEE CORRECTIONAL INSTITUTION INFIRMARY	NOT AVAILABLE	1204 E CHURCH ST	29010	(803) 896-2400	OPEN	20	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.doc.sc.gov/institutions/lee.jsp	20	NOT AVAILABLE	N
6024	4329827	ALLENDALE COUNTY HOSPITAL	NOT AVAILABLE	1787 ALLENDALE FAIRFAX HWY	29827	(803) 632-3311	OPEN	25	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.allendalecountyhospital.com/	25	NOT AVAILABLE	Y
6025	4129406	TRIDENT MEDICAL CENTER	NOT AVAILABLE	9330 MEDICAL PLAZA DR	29406	(843) 847-4100	OPEN	313	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.tridenthealthsystem.com	313	LEVEL II	Y
6026	1129203	PROVIDENCE HOSPITAL NORTHEAST	NOT AVAILABLE	120 GATEWAY CORPORATE BLVD	29203	(803) 865-4500	OPEN	74	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.providencehospitals.com/providence_hospital_northeast	74	NOT AVAILABLE	Y
6027	3529203	CORRECT CARE OF SOUTH CAROLINA	COLUMBIA REGIONAL CARE CENTER	7901 FARROW RD	29203	(803) 935-0505	OPEN	145	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.correctcaresolutions.com/our-services/crcc/	145	NOT AVAILABLE	N
6028	5229210	KIRKLAND CORRECTIONAL INSTITUTION INFIRMARY	NOT AVAILABLE	4344 BROAD RIVER RD	29210	(803) 896-8567	OPEN	24	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.doc.sc.gov/institutions/brci.jsp	24	NOT AVAILABLE	N
6029	7529108	NEWBERRY COUNTY MEMORIAL HOSPITAL	NOT AVAILABLE	2669 KINARD ST	29108	(803) 276-7570	OPEN	90	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.newberryhospital.org	90	NOT AVAILABLE	Y
6030	6229303	SPARTANBURG HOSPITAL FOR RESTORATIVE CARE	NOT AVAILABLE	389 SERPENTINE DR	29303	(864) 560-3263	OPEN	97	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.srhs.com	97	NOT AVAILABLE	N
6031	10329401	RALPH H JOHNSON VETERANS AFFAIRS MEDICAL CENTER	NOT AVAILABLE	109 BEE ST	29401	(843) 577-5011	OPEN	98	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.charleston.va.gov/	98	NOT AVAILABLE	N
6032	4729690	SPRINGBROOK BEHAVIORAL HEALTH SYSTEM	NOT AVAILABLE	1 HAVENWOOD LN	29690	(864) 834-8013	OPEN	44	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.springbrookbehavioral.com	44	NOT AVAILABLE	N
6033	3329526	LIGHTHOUSE CARE CENTER OF CONWAY ACUTE CARE	NOT AVAILABLE	152 WACCAMAW MEDICAL PARK DR	29526	(843) 347-8871	OPEN	87	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://lighthousecarecenterofconway.com/	87	NOT AVAILABLE	N
6034	10629506	MUSC HEALTH FLORENCE REHABILITATION CENTER	NOT AVAILABLE	121 E CEDAR ST	29506	(843) 674-2500	OPEN	68	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.carolinashospital.com/	66	NOT AVAILABLE	N
6035	10729212	PRISMA HEALTH BAPTIST PARKRIDGE	NOT AVAILABLE	400 PALMETTO HEALTH PKWY	29212	(803) 907-7011	OPEN	76	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	https://www.palmettohealth.org/locations-directions/hospitals/palmetto-health-baptist-parkridge	76	NOT AVAILABLE	Y
6036	7029621	PATRICK B HARRIS PSYCHIATRIC HOSPITAL	NOT AVAILABLE	130 HWY 252	29621	(864) 231-2600	OPEN	200	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.patrickbharrispsychiatrichospital.com/index.htm	200	NOT AVAILABLE	N
6037	3729203	G WERBER BRYAN PSYCHIATRIC HOSPITAL	NOT AVAILABLE	220 FAISON DR	29203	(803) 935-6281	OPEN	530	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.scdmh.org	530	NOT AVAILABLE	N
6038	5029210	GILLIAM PSYCHIATRIC HOSPITAL	NOT AVAILABLE	4344 BROAD RIVER RD	29210	(803) 896-2271	OPEN	87	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.doc.sc.gov/institutions/brci.jsp	87	NOT AVAILABLE	N
6039	9729118	WILLIAM J MCCORD ADOLESCENT TREATMENT FACILITY	NOT AVAILABLE	910 COOK RD	29118	(803) 534-2328	OPEN	15	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.mccordcenter.com	15	NOT AVAILABLE	N
6040	6738012	HAYWOOD PARK COMMUNITY HOSPITAL	NOT AVAILABLE	2545 NORTH WASHINGTON AVENUE	38012	(731) 772-4110	CLOSED	36	http://tnmap.state.tn.us/portal/metadata.asp	2012/06/11 00:00:00	http://www.haywoodparkcommunity.com	36	NOT AVAILABLE	Y
6041	5624503	CENTRA HEALTH VIRGINIA BAPTIST HOSPITAL	NOT AVAILABLE	3300 RIVERMONT AVENUE	24503	(434) 200-4000	OPEN	317	http://www.vhi.org	2019/11/27 00:00:00	http://vbh.centrahealth.com/	317	NOT AVAILABLE	N
6042	8529203	WILLIAM S HALL PSYCHIATRIC INSTITUTE	NOT AVAILABLE	220 FAISON DR	29203	(803) 898-1593	OPEN	38	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	https://www.state.sc.us/dmh/dir_facilities.htm	38	NOT AVAILABLE	N
6043	11029303	SPARTANBURG REHABILITATION INSTITUTE	NOT AVAILABLE	160 HAROLD FLEMING CT	29303	(864) 594-9600	OPEN	40	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://sri.ernesthealth.com/	40	NOT AVAILABLE	N
6044	2929505	WOMEN'S CENTER OF CAROLINAS HOSPITAL SYSTEM	NOT AVAILABLE	1590 FREEDOM BLVD	29505	(843) 674-2500	OPEN	20	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.carolinashospital.com	20	NOT AVAILABLE	Y
6045	3829406	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CHARLESTON	NOT AVAILABLE	9181 MEDCOM ST	29406	(843) 820-7762	OPEN	46	http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/	2019/08/10 00:00:00	http://www.healthsouthcharleston.com	46	NOT AVAILABLE	N
6046	324450	CARILION STONEWALL JACKSON HOSPITAL	NOT AVAILABLE	1 HEALTH CIRCLE	24450	(540) 458-3300	OPEN	25	http://www.vhi.org	2019/11/27 00:00:00	http://www.carilionclinic.org/carilion/csjh	25	NOT AVAILABLE	Y
6047	16643078	MERCY MEMORIAL HOSPITAL	NOT AVAILABLE	904 SCIOTO STREET	43078	(937) 653-5231	OPEN	8	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2020/04/27 00:00:00	http://www.health-partners.org	8	NOT AVAILABLE	Y
6048	30576054	COOK CHILDREN'S NORTHEAST HOSPITAL	NOT AVAILABLE	6316 PRECINCT LINE ROAD	76054	(817) 605-2500	OPEN	3	https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation	2019/09/03 00:00:00	http://www.cookchildrens.org/aboutus/companies/pages/northeasthospital.aspx	3	NOT AVAILABLE	N
6049	58675219	TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN	NOT AVAILABLE	2222 WELBORN STREET	75219	(214) 559-5000	OPEN	100	https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation	2019/09/03 00:00:00	http://www.tsrhc.org	100	NOT AVAILABLE	Y
6050	73175024	CHILDRENS MEDICAL CENTER PLANO	NOT AVAILABLE	7601 PRESTON ROAD	75024	(469) 303-7000	OPEN	72	https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation	2019/09/03 00:00:00	https://www.childrens.com/location-landing/locations-and-directions/childrens-health-plano	72	LEVEL IV	Y
6051	12323666	SENTARA CAREPLEX HOSPITAL	NOT AVAILABLE	3000 COLISEUM DRIVE	23666	(757) 736-1000	OPEN	200	http://www.vhi.org	2019/11/27 00:00:00	http://www.sentara.com/hospitalsfacilities/hospitals/careplex/pages/careplex.aspx	200	NOT AVAILABLE	Y
6052	224445	BATH COUNTY COMMUNITY HOSPITAL	NOT AVAILABLE	106 PARK LANE	24445	(540) 839-7000	OPEN	25	http://www.vhi.org	2019/11/27 00:00:00	www.bathhospital.org	25	NOT AVAILABLE	Y
6053	5599166	FERRY COUNTY MEMORIAL HOSPITAL	NORTH VALLEY HOSPITAL	36 NORTH KLONDIKE ROAD	99166	(509) 775-3333	OPEN	25	https://fortress.wa.gov/doh/facilitysearch/default.aspx	2019/08/10 00:00:00	www.fcphd.org	25	LEVEL V	Y
6054	1298816	LAKE CHELAN COMMUNITY HOSPITAL	OKANOGAN-DOUGLAS DISTRICT HOSPITAL	503 HIGHLAND AVE E	98816	(509) 682-2531	OPEN	25	https://fortress.wa.gov/doh/facilitysearch/default.aspx	2019/08/10 00:00:00	lakechelancommunityhospital.com	25	LEVEL IV	N
6055	165070546	JENNINGS SENIOR CARE HOSPITAL	NOT AVAILABLE	1 HOSPITAL DRIVE	70546	(337) 785-8003	OPEN	-999	http://new.dhh.louisiana.gov/index.cfm/directory/category/169	2019/08/16 00:00:00	NOT AVAILABLE	16	NOT AVAILABLE	N
6056	16144512	ST ELIZABETH BOARDMAN HEALTH CENTER	NOT AVAILABLE	8401 MARKET STREET	44512	(330) 729-2929	OPEN	246	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2020/04/27 00:00:00	http://www.mercy.com/youngstown/ho_sebhc.aspx	246	NOT AVAILABLE	Y
6057	160770812	BETHESDA REHABILITATION HOSPITAL	NOT AVAILABLE	7414 SUMRALL DRIVE, SUITE C	70812	(225) 663-2881	OPEN	-999	http://new.dhh.louisiana.gov/index.cfm/directory/category/169	2019/08/16 00:00:00	http://www.apollo-bhh.com/	14	NOT AVAILABLE	N
6058	8859636	VA MEDICAL CENTER AND AMBULATORY CARE CLINIC	NOT AVAILABLE	3687 VETERANS DR	59636	(877) 468-8387	OPEN	-999	https://www.va.gov/directory/guide/allstate.asp	2019/09/26 00:00:00	http://www.montana.va.gov/	58	NOT AVAILABLE	N
6059	6943420	PHYSICIAN'S CHOICE HOSPITAL - FREMONT, LLC	NOT AVAILABLE	2390 ENTERPRISE DRIVE	43420	(419) 461-1057	CLOSED	-999	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2012/07/23 00:00:00	http://www.physicianschoicehospital.com	-999	NOT AVAILABLE	Y
6060	9198502	CAPITAL MEDICAL CENTER	PROVIDENCE SAINT PETER HOSPITAL	3900 CAPITAL MALL DR SW	98502	(360) 754-5858	OPEN	110	https://fortress.wa.gov/doh/facilitysearch/default.aspx	2019/08/10 00:00:00	http://www.capitalmedical.com	110	NOT AVAILABLE	Y
6061	154780120	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LITTLETON	NOT AVAILABLE	1001 WEST MINERAL AVENUE	80120	(303) 334-1100	OPEN	-999	http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list	2019/08/13 00:00:00	NOT AVAILABLE	40	NOT AVAILABLE	N
6062	10581625	MEMORIAL HOSPITAL, THE	NOT AVAILABLE	750 HOSPITAL LOOP	81625	(970) 824-9411	OPEN	-999	http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list	2019/08/13 00:00:00	www.memorialhealthsystem.com	25	LEVEL IV	Y
6063	154280109	CASTLE ROCK ADVENTIST HOSPITAL	NOT AVAILABLE	2350 MEADOWS BLVD	80109	(720) 455-2500	OPEN	-999	http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list	2019/08/13 00:00:00	NOT AVAILABLE	55	LEVEL III	Y
6064	2180303	FOOTHILLS HOSPITAL	NOT AVAILABLE	4747 ARAPAHOE	80303	(720) 854-7000	OPEN	-999	http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list	2019/08/13 00:00:00	www.bch.org	167	LEVEL II	Y
6065	9181004	HAVEN BEHAVIORAL HOSPITAL OF SOUTHERN COLO	NOT AVAILABLE	1008 MINNEQUA AVENUE, SUITE 6100	81004	(719) 546-6000	OPEN	-999	http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list	2019/08/13 00:00:00	http://www.havenwarheroes.com/	408	NOT AVAILABLE	Y
6066	126	KERNERSVILLE MEDICAL CENTER-ER	NOT AVAILABLE	1750 KERNERSVILLE MEDICAL PKWY	27284	(336) 564-4000	OPEN	-999	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	https://www.novanthealth.org/kernersville-medical-center.aspx	50	NOT AVAILABLE	N
6067	178827104	OLD VINEYARD YOUTH SERVICES	OLD VINEYARD BEHAVIORAL HEALTH SERVICES	3637 OLD VINEYARD ROAD	27104	(336) 794-3550	OPEN	-999	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://oldvineyardbhs.com/	164	NOT AVAILABLE	N
6068	37	WOMACK ARMY MEDICAL CENTER	NOT AVAILABLE	2817 REILLY RD	28307	(910) 907-6000	OPEN	-999	http://www.tricare.mil/mtf	2020/04/01 00:00:00	http://www.wamc.amedd.army.mil/	138	LEVEL III	Y
